# Pu238In Pu239In Pu241In Pu242In Am241In Pu240In cPu238In cPu239In cPu240In cPu241In cPu242In cAm241In cPu238Out cPu239Out cPu240Out cPu241Out cPu242Out cAm241Out MAIn MAOut AmIn AmOut NpIn NpOut CmIn CmOut PuIn PuOut FissileIn FissileOut Pu238Out Pu239Out Pu240Out Pu241Out Pu242Out Am241Out tds_1__n__iter__
1.756676192e+00 5.083667865e+01 1.961193163e+01 9.453722356e+00 2.370485127e-01 1.810394266e+01 1.157000000e-03 3.402000000e-02 1.211000000e-02 1.192000000e-02 6.328000000e-03 1.361000000e-03 1.784000000e-03 1.551000000e-02 1.173000000e-02 7.728000000e-03 8.169000000e-03 9.210000000e-04 1.400000000e-01 4.500000000e-01 1.400000000e-01 2.800000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.500000000e-01 6.689600000e-02 4.584200000e-02 6.867376226e-01 5.069150561e-01 3.891627765e-02 3.383360237e-01 2.558788884e-01 1.685790323e-01 1.781990315e-01 2.009074648e-02 2481 
2.613975681e+00 3.964272347e+01 2.213414365e+01 3.496518583e+00 2.428665789e-02 3.208835195e+01 2.276000000e-03 3.507000000e-02 2.838000000e-02 1.779000000e-02 3.093000000e-03 1.816000000e-03 3.000000000e-03 1.986000000e-02 2.008000000e-02 1.309000000e-02 6.921000000e-03 1.800000000e-03 1.800000000e-01 5.000000000e-01 1.800000000e-01 3.500000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.300000000e-01 8.842500000e-02 6.475100000e-02 5.977947413e-01 5.088724498e-01 4.633133079e-02 3.067134098e-01 3.101110408e-01 2.021590400e-01 1.068863801e-01 2.779879847e-02 2482 
3.332853513e+00 5.836810399e+01 8.066073720e+00 5.671075749e+00 3.517357945e+00 2.104453508e+01 2.836000000e-03 5.045000000e-02 1.819000000e-02 6.333000000e-03 4.902000000e-03 3.670000000e-03 3.712000000e-03 2.466000000e-02 1.830000000e-02 9.188000000e-03 6.138000000e-03 1.650000000e-03 3.700000000e-01 4.800000000e-01 3.700000000e-01 3.300000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.300000000e-01 8.638100000e-02 6.364800000e-02 6.573552054e-01 5.317998994e-01 5.832076420e-02 3.874434389e-01 2.875188537e-01 1.443564605e-01 9.643665158e-02 2.592383107e-02 2483 
7.559297163e-01 5.503809017e+01 1.996258693e+01 1.575300620e+00 3.109036969e+00 1.955905559e+01 4.470000000e-04 3.305000000e-02 1.174000000e-02 1.089000000e-02 9.460000000e-04 2.960000000e-03 1.976000000e-03 1.477000000e-02 1.122000000e-02 7.361000000e-03 4.293000000e-03 1.077000000e-03 3.000000000e-01 3.500000000e-01 3.000000000e-01 2.300000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.000000000e-01 6.003300000e-02 4.069700000e-02 7.319307714e-01 5.437992972e-01 4.855394747e-02 3.629260142e-01 2.756959972e-01 1.808732830e-01 1.054868909e-01 2.646386712e-02 2484 
6.234026259e-01 4.142867229e+01 1.914733109e+01 7.535378611e+00 5.178510212e-01 3.074736437e+01 5.900000000e-04 3.984000000e-02 2.956000000e-02 1.672000000e-02 7.247000000e-03 2.184000000e-03 1.952000000e-03 2.207000000e-02 2.213000000e-02 1.338000000e-02 1.000000000e-02 1.979000000e-03 2.200000000e-01 5.700000000e-01 2.200000000e-01 4.100000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.500000000e-01 9.614100000e-02 7.151100000e-02 5.883025972e-01 4.957279300e-01 2.729649984e-02 3.086238481e-01 3.094628798e-01 1.871040819e-01 1.398386262e-01 2.767406413e-02 2485 
2.258809327e+00 5.654261798e+01 1.982128755e+01 6.131951775e+00 5.794811938e-01 1.466585217e+01 1.227000000e-03 3.120000000e-02 8.092000000e-03 9.935000000e-03 3.384000000e-03 1.321000000e-03 1.702000000e-03 1.291000000e-02 9.440000000e-03 6.130000000e-03 5.527000000e-03 6.420000000e-04 1.300000000e-01 3.600000000e-01 1.300000000e-01 2.100000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.200000000e-01 5.515900000e-02 3.635100000e-02 7.457531862e-01 5.237820142e-01 4.682127039e-02 3.551484141e-01 2.596902424e-01 1.686336002e-01 1.520453358e-01 1.766113725e-02 2486 
3.089163465e+00 4.218698806e+01 2.215079354e+01 5.828512053e-01 1.201836167e+00 3.078836757e+01 2.502000000e-03 3.470000000e-02 2.532000000e-02 1.655000000e-02 4.800000000e-04 2.655000000e-03 3.415000000e-03 1.919000000e-02 1.819000000e-02 1.206000000e-02 5.057000000e-03 1.809000000e-03 2.700000000e-01 4.300000000e-01 2.700000000e-01 3.100000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.000000000e-01 8.220700000e-02 5.972100000e-02 6.234262289e-01 5.232665227e-01 5.718256560e-02 3.213275062e-01 3.045829775e-01 2.019390164e-01 8.467708176e-02 3.029085246e-02 2487 
4.854389050e+00 5.690155123e+01 2.866387201e+00 5.045393633e+00 8.604990531e-02 3.024622899e+01 5.054000000e-03 6.018000000e-02 3.198000000e-02 2.753000000e-03 5.336000000e-03 3.690000000e-04 4.028000000e-03 3.134000000e-02 2.868000000e-02 1.108000000e-02 5.914000000e-03 9.830000000e-04 4.000000000e-02 3.800000000e-01 4.000000000e-02 2.600000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.000000000e-01 1.056720000e-01 8.202500000e-02 5.955503823e-01 5.171594026e-01 4.910697958e-02 3.820786346e-01 3.496494971e-01 1.350807681e-01 7.209996952e-02 1.198415117e-02 2488 
2.557353562e+00 5.127700329e+01 1.266291219e+01 7.490190662e+00 3.085099952e-01 2.570403030e+01 2.176000000e-03 4.431000000e-02 2.221000000e-02 9.939000000e-03 6.473000000e-03 1.269000000e-03 2.453000000e-03 2.200000000e-02 1.919000000e-02 1.037000000e-02 7.996000000e-03 1.245000000e-03 1.300000000e-01 4.700000000e-01 1.300000000e-01 3.100000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.300000000e-01 8.637700000e-02 6.325400000e-02 6.280491334e-01 5.117462927e-01 3.878015620e-02 3.478040914e-01 3.033800234e-01 1.639422013e-01 1.264109780e-01 1.968254972e-02 2489 
9.862982788e-01 4.451312645e+01 2.346674115e+01 7.575987602e+00 9.779466475e-01 2.247989987e+01 7.060000000e-04 3.238000000e-02 1.635000000e-02 1.550000000e-02 5.511000000e-03 2.274000000e-03 2.004000000e-03 1.644000000e-02 1.302000000e-02 9.345000000e-03 8.389000000e-03 1.353000000e-03 2.300000000e-01 4.900000000e-01 2.300000000e-01 3.200000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.500000000e-01 7.272100000e-02 5.055100000e-02 6.584067876e-01 5.100789302e-01 3.964313268e-02 3.252161184e-01 2.575616704e-01 1.848628118e-01 1.659512176e-01 2.676504916e-02 2490 
5.271288881e-01 5.903163894e+01 2.171462726e+01 7.874107378e+00 2.143518894e+00 8.708978633e+00 2.650000000e-04 3.019000000e-02 4.454000000e-03 1.009000000e-02 4.028000000e-03 2.111000000e-03 1.445000000e-03 1.182000000e-02 7.826000000e-03 5.245000000e-03 5.908000000e-03 6.240000000e-04 2.100000000e-01 3.800000000e-01 2.100000000e-01 2.200000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.400000000e-01 5.113800000e-02 3.286800000e-02 7.876725723e-01 5.191980041e-01 4.396373372e-02 3.596202994e-01 2.381039309e-01 1.595777048e-01 1.797493002e-01 1.898503103e-02 2491 
3.051165459e+00 5.748591807e+01 1.115031309e+01 5.980537775e+00 3.751083127e+00 1.858098248e+01 2.369000000e-03 4.534000000e-02 1.465000000e-02 7.988000000e-03 4.718000000e-03 3.755000000e-03 3.444000000e-03 2.152000000e-02 1.546000000e-02 8.524000000e-03 6.233000000e-03 1.551000000e-03 3.800000000e-01 4.800000000e-01 3.800000000e-01 3.200000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.400000000e-01 7.882000000e-02 5.673200000e-02 6.765795483e-01 5.295776634e-01 6.070647959e-02 3.793273637e-01 2.725093422e-01 1.502502997e-01 1.098674469e-01 2.733906790e-02 2492 
1.288300620e+00 5.046577767e+01 5.378830695e+00 9.960125318e+00 2.149006080e+00 3.075795962e+01 1.757000000e-03 6.993000000e-02 4.261000000e-02 6.769000000e-03 1.380000000e-02 3.651000000e-03 2.923000000e-03 4.059000000e-02 3.749000000e-02 1.397000000e-02 1.361000000e-02 2.613000000e-03 3.700000000e-01 7.000000000e-01 3.700000000e-01 5.200000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.600000000e-01 1.385170000e-01 1.111960000e-01 5.537154284e-01 4.906651318e-01 2.628691680e-02 3.650311162e-01 3.371524156e-01 1.256340156e-01 1.223964891e-01 2.349904673e-02 2493 
2.281377558e+00 5.808219389e+01 3.536095866e+00 4.737419114e+00 2.461165367e+00 2.890174821e+01 2.370000000e-03 6.129000000e-02 3.049000000e-02 3.389000000e-03 4.999000000e-03 2.931000000e-03 3.090000000e-03 3.208000000e-02 2.787000000e-02 1.099000000e-02 5.860000000e-03 1.719000000e-03 2.900000000e-01 4.700000000e-01 2.900000000e-01 3.300000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.200000000e-01 1.054690000e-01 8.160900000e-02 6.132512871e-01 5.277604186e-01 3.786347094e-02 3.930938990e-01 3.415064515e-01 1.346665196e-01 7.180580573e-02 2.106385325e-02 2494 
3.020399408e+00 5.973125064e+01 1.991327598e+01 4.016816476e+00 6.707252289e-01 1.264753226e+01 1.473000000e-03 2.960000000e-02 6.267000000e-03 8.963000000e-03 1.991000000e-03 1.236000000e-03 1.750000000e-03 1.162000000e-02 8.336000000e-03 5.394000000e-03 4.394000000e-03 5.050000000e-04 1.200000000e-01 3.100000000e-01 1.200000000e-01 1.800000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.100000000e-01 4.953000000e-02 3.199900000e-02 7.785786392e-01 5.317041158e-01 5.468920904e-02 3.631363480e-01 2.605081409e-01 1.685677677e-01 1.373167911e-01 1.578174318e-02 2495 
4.964492526e+00 4.620021465e+01 1.591838784e+01 4.718010807e+00 2.972141810e-01 2.790167999e+01 4.325000000e-03 4.088000000e-02 2.469000000e-02 1.279000000e-02 4.175000000e-03 1.553000000e-03 4.109000000e-03 2.167000000e-02 1.973000000e-02 1.142000000e-02 6.754000000e-03 1.478000000e-03 1.600000000e-01 4.600000000e-01 1.600000000e-01 3.200000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.200000000e-01 8.841300000e-02 6.516100000e-02 6.070374266e-01 5.078190942e-01 6.305919185e-02 3.325608876e-01 3.027884778e-01 1.752582066e-01 1.036509569e-01 2.268227928e-02 2496 
1.612701150e+00 4.895358230e+01 2.254525377e+01 7.951013518e+00 1.336218523e+00 1.760123075e+01 1.036000000e-03 3.195000000e-02 1.149000000e-02 1.337000000e-02 5.190000000e-03 2.218000000e-03 2.091000000e-03 1.502000000e-02 1.092000000e-02 7.708000000e-03 7.605000000e-03 1.073000000e-03 2.200000000e-01 4.600000000e-01 2.200000000e-01 2.900000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.500000000e-01 6.525400000e-02 4.441700000e-02 6.945168112e-01 5.116959723e-01 4.707656978e-02 3.381588131e-01 2.458518135e-01 1.735371592e-01 1.712182273e-01 2.415741721e-02 2497 
2.676291486e-01 4.176348076e+01 1.975242244e+01 2.256567883e+00 5.963990161e-01 3.536350075e+01 2.460000000e-04 3.897000000e-02 3.299000000e-02 1.674000000e-02 2.106000000e-03 2.244000000e-03 1.760000000e-03 2.174000000e-02 2.414000000e-02 1.394000000e-02 6.006000000e-03 2.013000000e-03 2.200000000e-01 4.900000000e-01 2.200000000e-01 3.600000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.100000000e-01 9.329600000e-02 6.959900000e-02 5.971317098e-01 5.126510438e-01 2.528771965e-02 3.123608098e-01 3.468440639e-01 2.002902341e-01 8.629434331e-02 2.892282935e-02 2498 
2.160527600e+00 5.316266654e+01 1.680791247e+01 2.973652469e+00 1.496864604e+00 2.339837632e+01 1.472000000e-03 3.681000000e-02 1.620000000e-02 1.057000000e-02 2.059000000e-03 2.099000000e-03 2.282000000e-03 1.722000000e-02 1.424000000e-02 8.653000000e-03 4.917000000e-03 1.137000000e-03 2.100000000e-01 3.800000000e-01 2.100000000e-01 2.500000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.100000000e-01 6.921000000e-02 4.844900000e-02 6.845831527e-01 5.340254701e-01 4.710107536e-02 3.554252926e-01 2.939173151e-01 1.786001775e-01 1.014881628e-01 2.346797664e-02 2499 
6.754412971e-01 5.100753203e+01 1.669636935e+01 9.501881063e+00 3.005068285e+00 1.911370798e+01 5.300000000e-04 4.069000000e-02 1.525000000e-02 1.210000000e-02 7.581000000e-03 3.610000000e-03 2.281000000e-03 1.986000000e-02 1.464000000e-02 9.168000000e-03 9.277000000e-03 1.656000000e-03 3.600000000e-01 5.500000000e-01 3.600000000e-01 3.700000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.600000000e-01 7.976100000e-02 5.688200000e-02 6.618522837e-01 5.103196090e-01 4.010055905e-02 3.491438416e-01 2.573749165e-01 1.611757674e-01 1.630920150e-01 2.911290039e-02 2500 
4.495595072e+00 5.436856850e+01 8.265906402e+00 1.220621495e+00 2.867979751e+00 2.878132878e+01 4.226000000e-03 5.192000000e-02 2.748000000e-02 7.170000000e-03 1.166000000e-03 3.454000000e-03 4.664000000e-03 2.719000000e-02 2.404000000e-02 1.119000000e-02 3.816000000e-03 1.878000000e-03 3.500000000e-01 4.000000000e-01 3.500000000e-01 2.900000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 9.000000000e-02 9.541600000e-02 7.277800000e-02 6.192881697e-01 5.273571684e-01 6.408530050e-02 3.736019127e-01 3.303196021e-01 1.537552557e-01 5.243342768e-02 2.580450136e-02 2501 
2.715996830e+00 4.745393044e+01 1.933041856e+01 1.290217006e+00 2.055131073e+00 2.715430609e+01 2.064000000e-03 3.663000000e-02 2.096000000e-02 1.355000000e-02 9.960000000e-04 2.949000000e-03 3.120000000e-03 1.889000000e-02 1.645000000e-02 1.045000000e-02 4.827000000e-03 1.613000000e-03 3.000000000e-01 4.100000000e-01 2.900000000e-01 2.900000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.000000000e-01 7.714900000e-02 5.535000000e-02 6.504296880e-01 5.300813008e-01 5.636856369e-02 3.412827462e-01 2.971996387e-01 1.887985547e-01 8.720867209e-02 2.914182475e-02 2502 
3.276992892e-01 5.658600376e+01 1.275310867e+01 4.736059665e+00 1.257255562e+00 2.433987306e+01 2.340000000e-04 4.107000000e-02 1.766000000e-02 8.407000000e-03 3.438000000e-03 1.758000000e-03 1.318000000e-03 1.867000000e-02 1.604000000e-02 8.785000000e-03 5.495000000e-03 1.080000000e-03 1.800000000e-01 3.900000000e-01 1.800000000e-01 2.600000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.200000000e-01 7.256700000e-02 5.138800000e-02 6.818112916e-01 5.342687009e-01 2.564801121e-02 3.633143925e-01 3.121351288e-01 1.709543084e-01 1.069315794e-01 2.101657975e-02 2503 
4.248497388e+00 5.217328466e+01 1.547299127e+01 3.003747708e+00 2.261135981e+00 2.284034299e+01 3.150000000e-03 3.930000000e-02 1.720000000e-02 1.059000000e-02 2.263000000e-03 2.766000000e-03 3.649000000e-03 1.921000000e-02 1.536000000e-02 9.190000000e-03 5.013000000e-03 1.383000000e-03 2.800000000e-01 4.100000000e-01 2.800000000e-01 2.800000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.100000000e-01 7.526900000e-02 5.380500000e-02 6.628226760e-01 5.278319859e-01 6.781897593e-02 3.570300158e-01 2.854753276e-01 1.708019701e-01 9.316977976e-02 2.570393086e-02 2504 
3.330871448e+00 4.168132695e+01 1.598263822e+01 5.323750790e+00 1.993702155e+00 3.168771044e+01 3.684000000e-03 4.683000000e-02 3.560000000e-02 1.631000000e-02 5.982000000e-03 3.879000000e-03 4.727000000e-03 2.746000000e-02 2.789000000e-02 1.507000000e-02 8.742000000e-03 2.799000000e-03 3.900000000e-01 6.500000000e-01 3.900000000e-01 4.800000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.400000000e-01 1.122850000e-01 8.668800000e-02 5.623190987e-01 4.906100037e-01 5.452888520e-02 3.167681801e-01 3.217284976e-01 1.738418236e-01 1.008444075e-01 3.228820598e-02 2505 
3.168272309e+00 5.558310962e+01 7.357201748e-01 4.226179666e+00 2.830516042e+00 3.345620218e+01 4.301000000e-03 7.666000000e-02 4.614000000e-02 9.220000000e-04 5.829000000e-03 3.985000000e-03 4.815000000e-03 4.439000000e-02 4.123000000e-02 1.266000000e-02 6.275000000e-03 2.398000000e-03 4.000000000e-01 5.500000000e-01 4.000000000e-01 4.100000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.200000000e-01 1.378370000e-01 1.117680000e-01 5.628532252e-01 5.104323241e-01 4.308030921e-02 3.971619784e-01 3.688891275e-01 1.132703457e-01 5.614308210e-02 2.145515711e-02 2506 
2.772246624e+00 5.826024297e+01 1.304538958e+01 5.381387725e+00 6.006850675e-01 1.994004804e+01 1.812000000e-03 3.868000000e-02 1.324000000e-02 7.867000000e-03 3.573000000e-03 1.191000000e-03 2.031000000e-03 1.681000000e-02 1.334000000e-02 7.595000000e-03 5.367000000e-03 8.180000000e-04 1.200000000e-01 3.600000000e-01 1.200000000e-01 2.300000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.200000000e-01 6.636300000e-02 4.596100000e-02 7.013998764e-01 5.309936685e-01 4.418963904e-02 3.657448707e-01 2.902460782e-01 1.652487979e-01 1.167729162e-01 1.779769805e-02 2507 
1.503283684e+00 5.588118435e+01 1.932642068e+01 4.339117529e+00 2.714476553e-01 1.867854610e+01 8.380000000e-04 3.164000000e-02 1.057000000e-02 9.939000000e-03 2.457000000e-03 1.156000000e-03 1.434000000e-03 1.335000000e-02 1.050000000e-02 6.686000000e-03 4.999000000e-03 6.840000000e-04 1.200000000e-01 3.400000000e-01 1.200000000e-01 2.000000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.100000000e-01 5.660000000e-02 3.765300000e-02 7.346113074e-01 5.321222745e-01 3.808461477e-02 3.545534220e-01 2.788622421e-01 1.775688524e-01 1.327649855e-01 1.816588320e-02 2508 
3.331067611e+00 4.576518006e+01 2.123173033e+01 1.940865226e+00 4.693513800e-01 2.726180540e+01 2.412000000e-03 3.366000000e-02 2.005000000e-02 1.418000000e-02 1.427000000e-03 1.775000000e-03 2.891000000e-03 1.731000000e-02 1.520000000e-02 1.007000000e-02 5.188000000e-03 1.303000000e-03 1.800000000e-01 3.900000000e-01 1.800000000e-01 2.600000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.100000000e-01 7.350400000e-02 5.196200000e-02 6.508489334e-01 5.269235210e-01 5.563681152e-02 3.331280551e-01 2.925214580e-01 1.937954659e-01 9.984219237e-02 2.507601709e-02 2509 
2.966987203e+00 5.497079967e+01 1.636035990e+01 1.026292424e+00 1.109074908e+00 2.356648589e+01 1.884000000e-03 3.546000000e-02 1.520000000e-02 9.586000000e-03 6.620000000e-04 1.680000000e-03 2.330000000e-03 1.609000000e-02 1.346000000e-02 8.107000000e-03 3.916000000e-03 9.520000000e-04 1.700000000e-01 3.100000000e-01 1.700000000e-01 2.000000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 9.000000000e-02 6.447200000e-02 4.485500000e-02 6.986909046e-01 5.394493368e-01 5.194515662e-02 3.587114034e-01 3.000780292e-01 1.807379333e-01 8.730353361e-02 2.122394382e-02 2510 
3.010927116e+00 4.668621185e+01 1.746794444e+01 6.945430834e+00 1.397637717e+00 2.449184805e+01 2.517000000e-03 3.964000000e-02 2.079000000e-02 1.347000000e-02 5.898000000e-03 2.542000000e-03 3.266000000e-03 2.057000000e-02 1.720000000e-02 1.065000000e-02 8.247000000e-03 1.626000000e-03 2.500000000e-01 5.200000000e-01 2.500000000e-01 3.500000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.400000000e-01 8.485700000e-02 6.155900000e-02 6.258764745e-01 5.071557368e-01 5.305479296e-02 3.341509771e-01 2.794067480e-01 1.730047597e-01 1.339690378e-01 2.641368443e-02 2511 
6.475928260e-01 4.402934051e+01 1.459657402e+01 8.338669459e+00 1.772965693e+00 3.061485749e+01 7.070000000e-04 4.881000000e-02 3.393000000e-02 1.470000000e-02 9.244000000e-03 3.442000000e-03 2.388000000e-03 2.752000000e-02 2.725000000e-02 1.424000000e-02 1.119000000e-02 2.534000000e-03 3.500000000e-01 6.600000000e-01 3.400000000e-01 4.800000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.600000000e-01 1.108330000e-01 8.512200000e-02 5.730242798e-01 4.905899767e-01 2.805385212e-02 3.233006743e-01 3.201287564e-01 1.672893024e-01 1.314583774e-01 2.976903738e-02 2512 
4.395915133e+00 4.579784216e+01 2.205927109e+01 2.147628451e+00 4.624854492e-01 2.513685772e+01 3.062000000e-03 3.241000000e-02 1.778000000e-02 1.418000000e-02 1.520000000e-03 1.757000000e-03 3.276000000e-03 1.658000000e-02 1.377000000e-02 9.458000000e-03 5.213000000e-03 1.218000000e-03 1.800000000e-01 3.900000000e-01 1.800000000e-01 2.600000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.100000000e-01 7.070900000e-02 4.951500000e-02 6.588977358e-01 5.258608502e-01 6.616176916e-02 3.348480259e-01 2.780975462e-01 1.910128244e-01 1.052812279e-01 2.459860648e-02 2513 
1.660610907e+00 4.262897547e+01 1.748448457e+01 3.852745244e+00 1.572135286e+00 3.280104852e+01 1.649000000e-03 4.300000000e-02 3.308000000e-02 1.602000000e-02 3.886000000e-03 3.197000000e-03 3.035000000e-03 2.432000000e-02 2.528000000e-02 1.414000000e-02 7.101000000e-03 2.363000000e-03 3.200000000e-01 5.700000000e-01 3.200000000e-01 4.100000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.300000000e-01 1.008320000e-01 7.623900000e-02 5.853300540e-01 5.044662181e-01 3.980902163e-02 3.189968389e-01 3.315888194e-01 1.854693792e-01 9.314130563e-02 3.099463529e-02 2514 
1.024020662e+00 5.370034616e+01 1.355793005e+01 4.956605125e+00 2.136531528e+00 2.462456647e+01 8.020000000e-04 4.271000000e-02 1.958000000e-02 9.793000000e-03 3.942000000e-03 2.682000000e-03 2.072000000e-03 2.063000000e-02 1.738000000e-02 9.671000000e-03 6.094000000e-03 1.443000000e-03 2.700000000e-01 4.500000000e-01 2.700000000e-01 3.000000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.300000000e-01 7.950900000e-02 5.729000000e-02 6.603403388e-01 5.289055682e-01 3.616687031e-02 3.600977483e-01 3.033688253e-01 1.688078199e-01 1.063710944e-01 2.518764182e-02 2515 
4.008339550e+00 5.608521802e+01 1.125376171e+01 1.526266071e+00 3.624115694e+00 2.350229895e+01 3.135000000e-03 4.455000000e-02 1.867000000e-02 8.120000000e-03 1.213000000e-03 3.689000000e-03 3.958000000e-03 2.175000000e-02 1.732000000e-02 9.355000000e-03 3.983000000e-03 1.612000000e-03 3.700000000e-01 3.900000000e-01 3.700000000e-01 2.700000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.000000000e-01 7.937700000e-02 5.797800000e-02 6.635423359e-01 5.364966022e-01 6.826727379e-02 3.751422954e-01 2.987340026e-01 1.613543068e-01 6.869847183e-02 2.780364966e-02 2516 
4.911321009e+00 5.748273727e+01 4.846904468e+00 3.236299904e+00 1.663508533e+00 2.785922882e+01 4.632000000e-03 5.507000000e-02 2.669000000e-02 4.218000000e-03 3.101000000e-03 2.014000000e-03 4.322000000e-03 2.802000000e-02 2.423000000e-02 1.046000000e-02 4.565000000e-03 1.357000000e-03 2.000000000e-01 3.900000000e-01 2.000000000e-01 2.700000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.000000000e-01 9.572500000e-02 7.295400000e-02 6.193575346e-01 5.274556570e-01 5.924281054e-02 3.840776380e-01 3.321270938e-01 1.433780190e-01 6.257367656e-02 1.860076212e-02 2517 
1.574175864e+00 4.551067326e+01 1.101256111e+01 4.175276867e+00 1.909167632e+00 3.581814527e+01 1.929000000e-03 5.665000000e-02 4.457000000e-02 1.245000000e-02 5.197000000e-03 3.625000000e-03 3.243000000e-03 3.304000000e-02 3.668000000e-02 1.555000000e-02 7.359000000e-03 2.796000000e-03 3.600000000e-01 6.200000000e-01 3.600000000e-01 4.700000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.300000000e-01 1.244210000e-01 9.866800000e-02 5.553724854e-01 4.924595614e-01 3.286779908e-02 3.348603397e-01 3.717517331e-01 1.575992216e-01 7.458345157e-02 2.833745490e-02 2518 
3.375298125e+00 4.045364293e+01 1.215759014e+01 7.932935406e+00 1.362986024e+00 3.471754737e+01 4.713000000e-03 5.738000000e-02 4.924000000e-02 1.566000000e-02 1.125000000e-02 3.507000000e-03 5.336000000e-03 3.538000000e-02 3.962000000e-02 1.749000000e-02 1.296000000e-02 3.201000000e-03 3.500000000e-01 7.400000000e-01 3.500000000e-01 5.700000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.500000000e-01 1.417500000e-01 1.139870000e-01 5.152733686e-01 4.638248221e-01 4.681235579e-02 3.103862721e-01 3.475834964e-01 1.534385500e-01 1.136971760e-01 2.808214972e-02 2519 
4.416660044e-01 5.534027720e+01 1.035723719e+01 9.988630134e+00 7.409399233e-01 2.313124955e+01 3.730000000e-04 4.748000000e-02 1.984000000e-02 8.071000000e-03 8.570000000e-03 1.448000000e-03 1.256000000e-03 2.263000000e-02 1.856000000e-02 9.631000000e-03 9.268000000e-03 1.178000000e-03 1.500000000e-01 4.900000000e-01 1.400000000e-01 3.300000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.500000000e-01 8.578200000e-02 6.252300000e-02 6.475834091e-01 5.159861171e-01 2.008860739e-02 3.619468036e-01 2.968507589e-01 1.540393135e-01 1.482334501e-01 1.884106649e-02 2520 
2.271555490e+00 5.629149739e+01 1.408238099e+01 5.526921633e+00 1.245942351e+00 2.058170215e+01 1.548000000e-03 3.898000000e-02 1.425000000e-02 8.857000000e-03 3.827000000e-03 1.754000000e-03 2.131000000e-03 1.751000000e-02 1.389000000e-02 8.045000000e-03 5.754000000e-03 9.940000000e-04 1.800000000e-01 4.000000000e-01 1.800000000e-01 2.500000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.200000000e-01 6.921600000e-02 4.832400000e-02 6.911263292e-01 5.288262561e-01 4.409817068e-02 3.623458323e-01 2.874348150e-01 1.664804238e-01 1.190712689e-01 2.056948928e-02 2521 
3.551749661e+00 5.985067108e+01 1.378221506e+01 3.694167531e+00 8.594484502e-01 1.826174822e+01 2.112000000e-03 3.615000000e-02 1.103000000e-02 7.562000000e-03 2.232000000e-03 1.280000000e-03 2.207000000e-03 1.515000000e-02 1.171000000e-02 6.855000000e-03 4.394000000e-03 7.220000000e-04 1.300000000e-01 3.200000000e-01 1.300000000e-01 2.000000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.000000000e-01 6.036600000e-02 4.103800000e-02 7.241162244e-01 5.362103416e-01 5.377942395e-02 3.691700375e-01 2.853452897e-01 1.670403041e-01 1.070714947e-01 1.759344997e-02 2522 
