Pu238In Pu239In Pu241In Pu242In Am241In Pu240In cPu238In cPu239In cPu240In cPu241In cPu242In cAm241In cPu238Out cPu239Out cPu240Out cPu241Out cPu242Out cAm241Out MAIn MAOut AmIn AmOut NpIn NpOut CmIn CmOut PuIn PuOut FissileIn FissileOut Pu238Out Pu239Out Pu240Out Pu241Out Pu242Out Am241Out tds_1__n__iter__
2.465522486e+00 4.990106619e+01 1.191909516e+01 5.494256677e+00 8.961600045e-01 2.932389948e+01 2.006000000e-03 4.125000000e-02 2.424000000e-02 8.949000000e-03 4.542000000e-03 1.641000000e-03 2.456000000e-03 2.026000000e-02 1.968000000e-02 1.028000000e-02 6.555000000e-03 1.252000000e-03 1.600000000e-01 4.400000000e-01 1.600000000e-01 2.900000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.300000000e-01 8.262800000e-02 6.048300000e-02 6.075301351e-01 5.049352711e-01 4.060645140e-02 3.349701569e-01 3.253806855e-01 1.699651142e-01 1.083775606e-01 2.070003141e-02 3383 
3.838822591e-01 5.763073820e+01 3.187060549e+00 4.611486613e+00 1.403957280e+00 3.278287510e+01 3.120000000e-04 4.762000000e-02 2.709000000e-02 2.392000000e-03 3.811000000e-03 1.398000000e-03 1.104000000e-03 2.178000000e-02 2.291000000e-02 9.722000000e-03 5.095000000e-03 9.980000000e-04 1.400000000e-01 3.700000000e-01 1.400000000e-01 2.400000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.100000000e-01 8.262300000e-02 6.160900000e-02 6.053036080e-01 5.113213978e-01 1.791945982e-02 3.535197780e-01 3.718612540e-01 1.578016199e-01 8.269895632e-02 1.619893197e-02 3384 
3.953487119e+00 4.586318799e+01 8.098641086e+00 9.416477000e+00 1.889856133e+00 3.077835067e+01 3.218000000e-03 3.792000000e-02 2.544000000e-02 6.082000000e-03 7.786000000e-03 2.171000000e-03 3.351000000e-03 1.848000000e-02 1.949000000e-02 9.698000000e-03 8.908000000e-03 1.202000000e-03 2.200000000e-01 5.100000000e-01 2.200000000e-01 3.300000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.600000000e-01 8.261700000e-02 6.112900000e-02 5.326022489e-01 4.609596100e-01 5.481849858e-02 3.023115052e-01 3.188339413e-01 1.586481048e-01 1.457246152e-01 1.966333491e-02 3385 
1.233197570e+00 4.199178085e+01 1.796873337e+01 8.663207492e-01 9.093396646e-01 3.703062779e+01 1.003000000e-03 3.471000000e-02 3.060000000e-02 1.349000000e-02 7.160000000e-04 2.110000000e-03 2.138000000e-03 1.858000000e-02 2.168000000e-02 1.208000000e-02 4.932000000e-03 1.585000000e-03 2.100000000e-01 4.000000000e-01 2.100000000e-01 2.800000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.000000000e-01 8.262900000e-02 6.099500000e-02 5.833303078e-01 5.026641528e-01 3.505205345e-02 3.046151324e-01 3.554389704e-01 1.980490204e-01 8.085908681e-02 2.598573654e-02 3387 
2.948872122e+00 4.066756540e+01 1.251514516e+01 6.845340762e+00 1.487195890e+00 3.553588067e+01 2.400000000e-03 3.362000000e-02 2.937000000e-02 9.397000000e-03 5.659000000e-03 2.174000000e-03 2.938000000e-03 1.748000000e-02 2.078000000e-02 1.074000000e-02 7.993000000e-03 1.352000000e-03 2.200000000e-01 5.000000000e-01 2.200000000e-01 3.300000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.500000000e-01 8.262000000e-02 6.128300000e-02 5.206608569e-01 4.604865950e-01 4.794151722e-02 2.852340780e-01 3.390826167e-01 1.752525170e-01 1.304276879e-01 2.206158315e-02 3389 
3.147644683e+00 5.396126916e+01 1.938288958e+01 7.092535189e+00 1.399707492e+00 1.501595389e+01 2.562000000e-03 4.461000000e-02 1.241000000e-02 1.455000000e-02 5.864000000e-03 2.622000000e-03 3.323000000e-03 2.260000000e-02 1.398000000e-02 9.596000000e-03 7.853000000e-03 1.614000000e-03 2.600000000e-01 5.000000000e-01 2.600000000e-01 3.400000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.400000000e-01 8.261800000e-02 5.896600000e-02 7.160667167e-01 5.460095648e-01 5.635450938e-02 3.832717159e-01 2.370857782e-01 1.627378489e-01 1.331784418e-01 2.737170573e-02 3391 
3.928489815e+00 4.529111325e+01 1.652946450e+01 1.045015128e+00 2.075008926e+00 3.113090839e+01 3.198000000e-03 3.745000000e-02 2.574000000e-02 1.241000000e-02 8.640000000e-04 2.963000000e-03 3.869000000e-03 1.981000000e-02 1.945000000e-02 1.123000000e-02 4.703000000e-03 1.699000000e-03 3.000000000e-01 4.100000000e-01 3.000000000e-01 2.900000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.000000000e-01 8.262500000e-02 6.076100000e-02 6.034493192e-01 5.108540017e-01 6.367571304e-02 3.260315005e-01 3.201066474e-01 1.848225013e-01 7.740162275e-02 2.796201511e-02 3392 
3.835863383e+00 4.801392378e+01 1.894628185e+01 2.253958012e+00 7.708433760e-01 2.617912959e+01 3.122000000e-03 3.970000000e-02 2.164000000e-02 1.423000000e-02 1.864000000e-03 2.071000000e-03 3.524000000e-03 2.082000000e-02 1.754000000e-02 1.110000000e-02 5.260000000e-03 1.571000000e-03 2.100000000e-01 4.200000000e-01 2.100000000e-01 2.900000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.100000000e-01 8.262700000e-02 5.981500000e-02 6.526922193e-01 5.336454067e-01 5.891498788e-02 3.480732258e-01 2.932374822e-01 1.855721809e-01 8.793780824e-02 2.626431497e-02 3393 
2.471494464e+00 5.136944532e+01 1.343888982e+01 6.209019791e+00 9.497457567e-01 2.556140485e+01 2.011000000e-03 4.246000000e-02 2.113000000e-02 1.009000000e-02 5.133000000e-03 1.801000000e-03 2.543000000e-03 2.090000000e-02 1.818000000e-02 1.006000000e-02 7.029000000e-03 1.310000000e-03 1.800000000e-01 4.500000000e-01 1.800000000e-01 3.000000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.300000000e-01 8.262500000e-02 6.002200000e-02 6.360060514e-01 5.158108693e-01 4.236779847e-02 3.482056579e-01 3.028889407e-01 1.676052114e-01 1.171070607e-01 2.182533071e-02 3394 
4.657353079e+00 5.676432692e+01 6.584223633e+00 7.911379442e-01 9.985030914e-01 3.020445534e+01 3.791000000e-03 4.694000000e-02 2.497000000e-02 4.945000000e-03 6.540000000e-04 1.322000000e-03 3.422000000e-03 2.259000000e-02 2.149000000e-02 9.966000000e-03 3.271000000e-03 1.071000000e-03 1.300000000e-01 2.800000000e-01 1.300000000e-01 1.900000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 6.000000000e-02 8.262200000e-02 6.181000000e-02 6.279804410e-01 5.267108882e-01 5.536320984e-02 3.654748423e-01 3.476783692e-01 1.612360459e-01 5.292023944e-02 1.732729332e-02 3395 
4.657692066e+00 4.696388043e+01 1.778928834e+01 2.190059468e+00 1.091768946e+00 2.730731075e+01 3.791000000e-03 3.883000000e-02 2.258000000e-02 1.336000000e-02 1.811000000e-03 2.248000000e-03 4.010000000e-03 2.042000000e-02 1.794000000e-02 1.099000000e-02 5.194000000e-03 1.565000000e-03 2.300000000e-01 4.200000000e-01 2.200000000e-01 2.900000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.100000000e-01 8.262000000e-02 6.011900000e-02 6.316872428e-01 5.224637802e-01 6.670104293e-02 3.396596750e-01 2.984081572e-01 1.828041052e-01 8.639531596e-02 2.603170379e-02 3396 
2.451454888e+00 5.834212735e+01 1.220941057e+01 7.484279682e+00 1.997729232e+00 1.751499827e+01 1.995000000e-03 4.823000000e-02 1.448000000e-02 9.167000000e-03 6.187000000e-03 2.571000000e-03 2.779000000e-03 2.323000000e-02 1.587000000e-02 8.915000000e-03 7.360000000e-03 1.401000000e-03 2.600000000e-01 4.800000000e-01 2.600000000e-01 3.200000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.400000000e-01 8.263000000e-02 5.955500000e-02 6.946266489e-01 5.397531693e-01 4.666274872e-02 3.900596088e-01 2.664763664e-01 1.496935606e-01 1.235832424e-01 2.352447318e-02 3397 
1.436860798e+00 5.528638698e+01 2.264163772e+01 9.079711935e+00 1.524382646e-01 1.140296430e+01 1.169000000e-03 4.569000000e-02 9.422000000e-03 1.700000000e-02 7.504000000e-03 1.840000000e-03 2.132000000e-03 2.312000000e-02 1.260000000e-02 9.637000000e-03 9.340000000e-03 1.514000000e-03 1.800000000e-01 5.100000000e-01 1.800000000e-01 3.500000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.400000000e-01 8.262500000e-02 5.834300000e-02 7.587291982e-01 5.614555302e-01 3.654251581e-02 3.962771884e-01 2.159642116e-01 1.651783419e-01 1.600877569e-01 2.594998543e-02 3398 
4.149922530e+00 5.518752930e+01 9.699123301e+00 2.392164262e+00 2.857510316e+00 2.571375029e+01 3.378000000e-03 4.563000000e-02 2.126000000e-02 7.284000000e-03 1.978000000e-03 3.090000000e-03 3.884000000e-03 2.241000000e-02 1.902000000e-02 9.727000000e-03 4.368000000e-03 1.511000000e-03 3.100000000e-01 4.000000000e-01 3.100000000e-01 2.700000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.000000000e-01 8.262000000e-02 6.092000000e-02 6.404502542e-01 5.275279054e-01 6.375574524e-02 3.678594879e-01 3.122127380e-01 1.596684176e-01 7.170059094e-02 2.480302035e-02 3399 
4.532944804e+00 4.516493880e+01 1.627460411e+01 5.398166510e+00 2.481959356e+00 2.614738643e+01 3.690000000e-03 3.735000000e-02 2.162000000e-02 1.222000000e-02 4.464000000e-03 3.279000000e-03 4.285000000e-03 1.953000000e-02 1.720000000e-02 1.033000000e-02 7.102000000e-03 1.683000000e-03 3.300000000e-01 5.100000000e-01 3.300000000e-01 3.400000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.400000000e-01 8.262300000e-02 6.013000000e-02 5.999540080e-01 4.965907201e-01 7.126226509e-02 3.247962747e-01 2.860468984e-01 1.717944454e-01 1.181107600e-01 2.798935639e-02 3400 
1.816528077e+00 5.592160840e+01 1.885770074e+01 5.375395338e+00 1.454309160e+00 1.657445829e+01 1.478000000e-03 4.622000000e-02 1.370000000e-02 1.416000000e-02 4.443000000e-03 2.627000000e-03 2.587000000e-03 2.335000000e-02 1.483000000e-02 9.877000000e-03 6.675000000e-03 1.650000000e-03 2.600000000e-01 4.800000000e-01 2.600000000e-01 3.300000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.300000000e-01 8.262800000e-02 5.896900000e-02 7.307450259e-01 5.634655497e-01 4.387050823e-02 3.959707643e-01 2.514880700e-01 1.674947854e-01 1.131950686e-01 2.798080347e-02 3401 
3.683509793e+00 5.776244801e+01 1.409097492e+01 9.435545993e+00 1.072825513e+00 1.395469577e+01 2.998000000e-03 4.776000000e-02 1.154000000e-02 1.058000000e-02 7.801000000e-03 1.952000000e-03 3.237000000e-03 2.306000000e-02 1.433000000e-02 8.616000000e-03 8.672000000e-03 1.259000000e-03 2.000000000e-01 4.900000000e-01 2.000000000e-01 3.200000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.400000000e-01 8.263100000e-02 5.917400000e-02 7.060304244e-01 5.353026667e-01 5.470307905e-02 3.896981783e-01 2.421671680e-01 1.456044885e-01 1.465508500e-01 2.127623618e-02 3403 
2.909620665e+00 4.571279921e+01 2.284638773e+01 1.200556708e+00 1.080837523e+00 2.624979816e+01 2.368000000e-03 3.779000000e-02 2.170000000e-02 1.715000000e-02 9.920000000e-04 2.621000000e-03 3.320000000e-03 2.052000000e-02 1.685000000e-02 1.180000000e-02 5.179000000e-03 1.841000000e-03 2.600000000e-01 4.400000000e-01 2.600000000e-01 3.200000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.000000000e-01 8.262100000e-02 5.951000000e-02 6.649641132e-01 5.431019997e-01 5.578894303e-02 3.448159973e-01 2.831456898e-01 1.982860024e-01 8.702739035e-02 3.093597715e-02 3404 
1.441886386e+00 4.958234259e+01 7.987161168e+00 1.670895058e+00 1.366146285e+00 3.795156852e+01 1.173000000e-03 4.098000000e-02 3.136000000e-02 5.996000000e-03 1.381000000e-03 1.731000000e-03 1.891000000e-03 1.988000000e-02 2.407000000e-02 1.082000000e-02 4.204000000e-03 1.217000000e-03 1.700000000e-01 3.500000000e-01 1.700000000e-01 2.400000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 9.000000000e-02 8.262100000e-02 6.208200000e-02 5.685721548e-01 4.945072646e-01 3.045971457e-02 3.202216423e-01 3.877130247e-01 1.742856222e-01 6.771689056e-02 1.960310557e-02 3405 
3.788080084e+00 5.715481038e+01 1.127349297e+01 5.756334457e+00 1.059185602e+00 2.096809650e+01 3.083000000e-03 4.725000000e-02 1.733000000e-02 8.466000000e-03 4.759000000e-03 1.727000000e-03 3.181000000e-03 2.286000000e-02 1.722000000e-02 9.292000000e-03 6.222000000e-03 1.211000000e-03 1.700000000e-01 4.200000000e-01 1.700000000e-01 2.800000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.200000000e-01 8.261500000e-02 5.998600000e-02 6.744053743e-01 5.359917314e-01 5.302904011e-02 3.810889207e-01 2.870669823e-01 1.549028107e-01 1.037242023e-01 2.018804388e-02 3406 
3.909599883e+00 5.726396206e+01 4.151969489e+00 5.284688578e+00 1.833470682e+00 2.755630931e+01 3.182000000e-03 4.735000000e-02 2.278000000e-02 3.118000000e-03 4.370000000e-03 1.826000000e-03 3.143000000e-03 2.206000000e-02 2.026000000e-02 9.207000000e-03 5.470000000e-03 1.068000000e-03 1.800000000e-01 4.000000000e-01 1.800000000e-01 2.600000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.200000000e-01 8.262600000e-02 6.120800000e-02 6.108004744e-01 5.108319174e-01 5.134949680e-02 3.604104039e-01 3.310024833e-01 1.504215135e-01 8.936740295e-02 1.744869952e-02 3409 
2.032400139e+00 5.153760567e+01 9.114027529e+00 9.365176563e+00 2.058792101e+00 2.589199799e+01 1.654000000e-03 4.260000000e-02 2.140000000e-02 6.842000000e-03 7.742000000e-03 2.387000000e-03 2.439000000e-03 2.021000000e-02 1.836000000e-02 9.392000000e-03 8.701000000e-03 1.277000000e-03 2.400000000e-01 5.100000000e-01 2.400000000e-01 3.300000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.500000000e-01 8.262500000e-02 6.037900000e-02 5.983903177e-01 4.902697958e-01 4.039483927e-02 3.347190248e-01 3.040792328e-01 1.555507710e-01 1.441063946e-01 2.114973749e-02 3410 
4.151142380e+00 5.636174164e+01 1.597543777e+01 5.872528413e+00 2.541301018e+00 1.509784878e+01 3.379000000e-03 4.660000000e-02 1.248000000e-02 1.200000000e-02 4.856000000e-03 3.305000000e-03 4.065000000e-03 2.333000000e-02 1.452000000e-02 9.126000000e-03 6.679000000e-03 1.674000000e-03 3.300000000e-01 4.900000000e-01 3.300000000e-01 3.300000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.300000000e-01 8.262000000e-02 5.939400000e-02 7.092713629e-01 5.464525036e-01 6.844125669e-02 3.928006196e-01 2.444691383e-01 1.536518840e-01 1.124524363e-01 2.818466512e-02 3413 
1.929354727e+00 4.044685028e+01 2.370122250e+01 6.106121632e+00 8.300239535e-01 2.698642691e+01 1.570000000e-03 3.343000000e-02 2.230000000e-02 1.779000000e-02 5.047000000e-03 2.479000000e-03 2.747000000e-03 1.845000000e-02 1.613000000e-02 1.156000000e-02 8.476000000e-03 1.756000000e-03 2.500000000e-01 5.300000000e-01 2.500000000e-01 3.700000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.400000000e-01 8.261600000e-02 5.911900000e-02 6.199767599e-01 5.076202236e-01 4.646560327e-02 3.120824101e-01 2.728395271e-01 1.955378136e-01 1.433718432e-01 2.970280282e-02 3414 
2.299273897e+00 5.209091948e+01 2.315819795e+01 5.200003581e+00 1.126912336e+00 1.612469275e+01 1.871000000e-03 4.306000000e-02 1.333000000e-02 1.739000000e-02 4.299000000e-03 2.683000000e-03 2.969000000e-03 2.252000000e-02 1.384000000e-02 1.049000000e-02 7.072000000e-03 1.798000000e-03 2.700000000e-01 5.000000000e-01 2.700000000e-01 3.500000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.300000000e-01 8.263300000e-02 5.868900000e-02 7.315479288e-01 5.624563376e-01 5.058869635e-02 3.837175621e-01 2.358193188e-01 1.787387756e-01 1.204995825e-01 3.063606468e-02 3415 
2.045400543e+00 4.593586198e+01 1.052298300e+01 4.582157496e+00 4.059873048e-01 3.650760967e+01 1.664000000e-03 3.797000000e-02 3.017000000e-02 7.900000000e-03 3.788000000e-03 1.132000000e-03 2.017000000e-03 1.878000000e-02 2.251000000e-02 1.082000000e-02 6.105000000e-03 1.140000000e-03 1.100000000e-01 4.200000000e-01 1.100000000e-01 2.700000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.200000000e-01 8.262400000e-02 6.137200000e-02 5.551655693e-01 4.823046340e-01 3.286515023e-02 3.060027374e-01 3.667796389e-01 1.763018966e-01 9.947533077e-02 1.857524604e-02 3416 
4.722702193e+00 5.227154682e+01 1.817970648e+01 8.524432950e+00 3.178241221e+00 1.312337034e+01 3.844000000e-03 4.323000000e-02 1.085000000e-02 1.365000000e-02 7.050000000e-03 3.998000000e-03 4.658000000e-03 2.193000000e-02 1.318000000e-02 8.955000000e-03 8.751000000e-03 1.834000000e-03 4.000000000e-01 5.600000000e-01 4.000000000e-01 3.800000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.600000000e-01 8.262200000e-02 5.930800000e-02 6.884364939e-01 5.207560531e-01 7.853915155e-02 3.697646186e-01 2.222297161e-01 1.509914345e-01 1.475517637e-01 3.092331557e-02 3417 
3.187785891e+00 5.470193858e+01 8.449272944e+00 2.785016058e+00 1.739755602e+00 2.913623093e+01 2.594000000e-03 4.522000000e-02 2.408000000e-02 6.344000000e-03 2.303000000e-03 2.074000000e-03 2.949000000e-03 2.185000000e-02 2.059000000e-02 9.972000000e-03 4.513000000e-03 1.266000000e-03 2.100000000e-01 3.800000000e-01 2.100000000e-01 2.500000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.000000000e-01 8.261500000e-02 6.114000000e-02 6.241481571e-01 5.204775924e-01 4.823356232e-02 3.573765129e-01 3.367680733e-01 1.631010795e-01 7.381419693e-02 2.070657507e-02 3418 
4.583752501e+00 5.153619942e+01 1.973248144e+01 8.570372454e+00 4.303521980e-01 1.514684200e+01 3.731000000e-03 4.261000000e-02 1.252000000e-02 1.482000000e-02 7.087000000e-03 1.850000000e-03 3.813000000e-03 2.164000000e-02 1.371000000e-02 9.538000000e-03 8.896000000e-03 1.412000000e-03 1.900000000e-01 5.000000000e-01 1.800000000e-01 3.300000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.400000000e-01 8.261800000e-02 5.900900000e-02 6.951269699e-01 5.283600807e-01 6.461726177e-02 3.667237201e-01 2.323374401e-01 1.616363606e-01 1.507566642e-01 2.392855327e-02 3419 
4.952877087e+00 5.253455013e+01 1.758822325e+01 4.653929707e+00 1.369928288e+00 1.890049154e+01 4.032000000e-03 4.344000000e-02 1.563000000e-02 1.321000000e-02 3.849000000e-03 2.462000000e-03 4.229000000e-03 2.221000000e-02 1.539000000e-02 9.895000000e-03 6.222000000e-03 1.552000000e-03 2.500000000e-01 4.600000000e-01 2.500000000e-01 3.100000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.200000000e-01 8.262300000e-02 5.949800000e-02 6.856444331e-01 5.395979697e-01 7.107801943e-02 3.732898585e-01 2.586641568e-01 1.663081112e-01 1.045749437e-01 2.608491042e-02 3420 
8.314254294e-01 5.613126078e+01 1.141338978e+01 2.884092861e+00 8.261814699e-01 2.791364968e+01 6.760000000e-04 4.639000000e-02 2.306000000e-02 8.567000000e-03 2.384000000e-03 1.545000000e-03 1.530000000e-03 2.250000000e-02 2.020000000e-02 1.030000000e-02 4.730000000e-03 1.253000000e-03 1.500000000e-01 3.800000000e-01 1.500000000e-01 2.600000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.000000000e-01 8.262200000e-02 6.051300000e-02 6.651618213e-01 5.420322906e-01 2.528382331e-02 3.718209310e-01 3.338125692e-01 1.702113595e-01 7.816502239e-02 2.070629452e-02 3422 
3.889580617e+00 5.367540299e+01 1.441422212e+01 8.958306996e+00 2.447118071e-01 1.881777548e+01 3.166000000e-03 4.438000000e-02 1.556000000e-02 1.082000000e-02 7.407000000e-03 1.294000000e-03 3.111000000e-03 2.164000000e-02 1.566000000e-02 9.278000000e-03 8.614000000e-03 1.159000000e-03 1.300000000e-01 4.700000000e-01 1.300000000e-01 3.100000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.400000000e-01 8.262700000e-02 5.946200000e-02 6.680624977e-01 5.199623289e-01 5.231912818e-02 3.639299048e-01 2.633614746e-01 1.560324241e-01 1.448656285e-01 1.949143991e-02 3423 
2.264106970e+00 5.965943203e+01 1.385962333e+01 1.641389308e+00 2.995021231e+00 1.958042712e+01 1.842000000e-03 4.932000000e-02 1.618000000e-02 1.041000000e-02 1.357000000e-03 3.518000000e-03 3.086000000e-03 2.464000000e-02 1.668000000e-02 9.710000000e-03 4.098000000e-03 1.773000000e-03 3.500000000e-01 4.100000000e-01 3.500000000e-01 2.900000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.000000000e-01 8.262700000e-02 5.998700000e-02 7.228871918e-01 5.726240685e-01 5.144447964e-02 4.107556637e-01 2.780602464e-01 1.618684048e-01 6.831480154e-02 2.955640389e-02 3424 
4.070394462e+00 5.395856004e+01 7.681564057e+00 1.540410278e+00 1.726241005e+00 3.102283015e+01 3.313000000e-03 4.462000000e-02 2.565000000e-02 5.769000000e-03 1.274000000e-03 2.005000000e-03 3.385000000e-03 2.166000000e-02 2.137000000e-02 1.012000000e-02 3.853000000e-03 1.240000000e-03 2.000000000e-01 3.400000000e-01 2.000000000e-01 2.300000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 8.000000000e-02 8.263100000e-02 6.162800000e-02 6.098074572e-01 5.156746933e-01 5.492633219e-02 3.514636204e-01 3.467579672e-01 1.642110729e-01 6.252028299e-02 2.012072435e-02 3425 
2.210142113e+00 5.368201524e+01 1.214540274e+01 3.404631060e+00 1.520232507e+00 2.703757634e+01 1.798000000e-03 4.437000000e-02 2.235000000e-02 9.118000000e-03 2.814000000e-03 2.173000000e-03 2.529000000e-03 2.182000000e-02 1.931000000e-02 1.021000000e-02 5.170000000e-03 1.389000000e-03 2.200000000e-01 4.100000000e-01 2.200000000e-01 2.800000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.100000000e-01 8.262300000e-02 6.042800000e-02 6.473742178e-01 5.300522936e-01 4.185145959e-02 3.610908850e-01 3.195538492e-01 1.689614086e-01 8.555636460e-02 2.298603296e-02 3426 
4.820197349e+00 5.732794131e+01 1.255302649e+00 2.903369736e+00 2.795230955e+00 3.089795801e+01 3.924000000e-03 4.741000000e-02 2.555000000e-02 9.430000000e-04 2.401000000e-03 2.399000000e-03 3.801000000e-03 2.207000000e-02 2.182000000e-02 9.311000000e-03 3.989000000e-03 1.134000000e-03 2.400000000e-01 3.500000000e-01 2.400000000e-01 2.300000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.000000000e-01 8.262700000e-02 6.212500000e-02 5.851961223e-01 5.051267606e-01 6.118309859e-02 3.552515091e-01 3.512273642e-01 1.498752515e-01 6.420925553e-02 1.825352113e-02 3427 
4.442196613e+00 5.176120370e+01 1.788025788e+01 6.130152956e+00 2.447041384e+00 1.733914746e+01 3.616000000e-03 4.280000000e-02 1.434000000e-02 1.343000000e-02 5.069000000e-03 3.372000000e-03 4.290000000e-03 2.188000000e-02 1.466000000e-02 9.610000000e-03 7.246000000e-03 1.740000000e-03 3.400000000e-01 5.100000000e-01 3.400000000e-01 3.500000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.400000000e-01 8.262700000e-02 5.942600000e-02 6.805281567e-01 5.299027362e-01 7.219062363e-02 3.681890082e-01 2.466933665e-01 1.617137280e-01 1.219331606e-01 2.928011308e-02 3429 
1.673662087e+00 4.659778097e+01 1.125001844e+01 5.802145374e+00 2.391735525e+00 3.228465760e+01 1.362000000e-03 3.852000000e-02 2.668000000e-02 8.446000000e-03 4.796000000e-03 2.823000000e-03 2.489000000e-03 1.913000000e-02 2.046000000e-02 1.040000000e-02 6.957000000e-03 1.475000000e-03 2.800000000e-01 4.800000000e-01 2.800000000e-01 3.200000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.400000000e-01 8.262700000e-02 6.091100000e-02 5.684098418e-01 4.848057001e-01 4.086289833e-02 3.140647830e-01 3.358999196e-01 1.707409171e-01 1.142158231e-01 2.421565891e-02 3430 
2.423492679e+00 4.933490512e+01 1.134059576e+01 2.570256054e+00 2.220088243e+00 3.211066214e+01 1.972000000e-03 4.078000000e-02 2.654000000e-02 8.515000000e-03 2.125000000e-03 2.689000000e-03 2.840000000e-03 2.032000000e-02 2.093000000e-02 1.060000000e-02 4.915000000e-03 1.487000000e-03 2.700000000e-01 4.200000000e-01 2.700000000e-01 2.800000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.100000000e-01 8.262100000e-02 6.109200000e-02 5.966400794e-01 5.061219145e-01 4.648726511e-02 3.326131081e-01 3.425980488e-01 1.735088064e-01 8.045243240e-02 2.434033916e-02 3431 
2.137715942e+00 5.687443023e+01 1.225607373e+01 7.623845276e+00 2.503585438e-01 2.085757627e+01 1.739000000e-03 4.701000000e-02 1.724000000e-02 9.201000000e-03 6.302000000e-03 1.135000000e-03 2.067000000e-03 2.251000000e-02 1.709000000e-02 9.373000000e-03 7.496000000e-03 1.105000000e-03 1.100000000e-01 4.400000000e-01 1.100000000e-01 2.900000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.300000000e-01 8.262700000e-02 5.964100000e-02 6.802982076e-01 5.345819151e-01 3.465736658e-02 3.774249258e-01 2.865478446e-01 1.571569893e-01 1.256853507e-01 1.852752301e-02 3432 
3.919044161e+00 5.372699027e+01 1.077178604e+01 5.553614586e+00 3.363473931e+00 2.266509101e+01 3.190000000e-03 4.442000000e-02 1.874000000e-02 8.090000000e-03 4.592000000e-03 3.589000000e-03 3.951000000e-03 2.177000000e-02 1.741000000e-02 9.330000000e-03 6.312000000e-03 1.604000000e-03 3.600000000e-01 4.800000000e-01 3.600000000e-01 3.300000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.400000000e-01 8.262100000e-02 6.037700000e-02 6.355527045e-01 5.150968084e-01 6.543882604e-02 3.605677659e-01 2.883548371e-01 1.545290425e-01 1.045431207e-01 2.656640774e-02 3435 
3.543488631e+00 4.414143193e+01 1.503868868e+01 5.298954743e+00 2.309601863e+00 2.966783415e+01 2.884000000e-03 3.650000000e-02 2.453000000e-02 1.129000000e-02 4.381000000e-03 3.043000000e-03 3.643000000e-03 1.898000000e-02 1.862000000e-02 1.057000000e-02 7.037000000e-03 1.610000000e-03 3.100000000e-01 5.000000000e-01 3.000000000e-01 3.400000000e-01 0.000000000e+00 2.000000000e-02 0.000000000e+00 1.400000000e-01 8.262800000e-02 6.046000000e-02 5.783753691e-01 4.887528945e-01 6.025471386e-02 3.139265630e-01 3.079722130e-01 1.748263315e-01 1.163910023e-01 2.662917631e-02 3436 
